"analysis_group","pt_standard_en","pt","pt_cn","soc_en","soc_cn","cases","a","b","c","d","a_plus_b","a_plus_c","a_plus_b_plus_c_plus_d","ROR","ROR_025","ROR_975","ror_95ci_range","PRR","chi_squared","IC","IC025","expected_E","EBGM","EBGM05","is_ror_signal","is_prr_signal","is_bcpnn_signal","is_mgps_signal","is_core_ror_prr_signal","is_strict_four_algorithm_signal"
"Iohexol","Sepsis","Sepsis","脓毒症","Infections and infestations","感染及侵染类疾病","27","27","6416","106342","19793694","6443","106369","19906479","0.78","0.54","1.14","0.78 (0.54, 1.14)","0.78","1.61","-0.35","-0.74","34.4278","0.79","0.43","0","0","0","0","0","0"
"Iohexol","Pain in extremity","Pain in extremity","肢体疼痛","Musculoskeletal and connective tissue disorders","各种肌肉骨骼及结缔组织疾病","27","27","6416","282147","19617889","6443","282174","19906479","0.29","0.2","0.43","0.29 (0.20, 0.43)","0.3","45.98","-1.76","-2.14","91.3294","0.3","0.16","0","0","0","0","0","0"
"Iohexol","Renal tubular necrosis","Renal tubular necrosis","肾小管坏死","Renal and urinary disorders","肾脏及泌尿系统疾病","26","26","6417","9341","19890695","6443","9367","19906479","8.63","5.87","12.69","8.63 (5.87, 12.69)","8.6","174.14","3.1","2.71","3.0318","7.5","4.07","1","1","1","1","1","1"
"Iohexol","Hypoaesthesia oral","Hypoaesthesia oral","口腔感觉减退","Gastrointestinal disorders","胃肠系统疾病","26","26","6417","14355","19885681","6443","14381","19906479","5.61","3.82","8.25","5.61 (3.82, 8.25)","5.59","97.99","2.48","2.09","4.6546","5.14","2.79","1","1","1","1","1","1"
"Iohexol","Disorientation","Disorientation","定向力障碍","Psychiatric disorders","精神病类","26","26","6417","38246","19861790","6443","38272","19906479","2.1","1.43","3.09","2.10 (1.43, 3.09)","2.1","14.99","1.07","0.68","12.3872","2.06","1.11","1","1","1","0","1","0"
"Iohexol","MUSCLE SPASMS","MUSCLE SPASMS","肌痉挛","Musculoskeletal and connective tissue disorders","各种肌肉骨骼及结缔组织疾病","26","26","6417","174514","19725522","6443","174540","19906479","0.46","0.31","0.67","0.46 (0.31, 0.67)","0.46","16.61","-1.12","-1.51","56.4922","0.46","0.25","0","0","0","0","0","0"
"Iohexol","Retching","Retching","干呕","Gastrointestinal disorders","胃肠系统疾病","25","25","6418","20191","19879845","6443","20216","19906479","3.84","2.59","5.68","3.84 (2.59, 5.68)","3.82","52.13","1.93","1.53","6.5432","3.62","1.96","1","1","1","0","1","0"
"Iohexol","COMA","COMA","昏迷","Nervous system disorders","各类神经系统疾病","25","25","6418","45291","19854745","6443","45316","19906479","1.71","1.15","2.53","1.71 (1.15, 2.53)","1.7","7.3","0.77","0.37","14.6671","1.68","0.91","1","0","1","0","0","0"
"Iohexol","Anxiety","Anxiety","焦虑","Psychiatric disorders","精神病类","25","25","6418","272938","19627098","6443","272963","19906479","0.28","0.19","0.41","0.28 (0.19, 0.41)","0.28","46.07","-1.82","-2.22","88.3482","0.29","0.16","0","0","0","0","0","0"
"Iohexol","Oropharyngeal discomfort","Oropharyngeal discomfort","口咽不适感","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","24","24","6419","8270","19891766","6443","8294","19906479","8.99","6.02","13.44","8.99 (6.02, 13.44)","8.96","169.38","3.16","2.75","2.6845","7.69","4.14","1","1","1","1","1","1"
"Iohexol","Altered state of consciousness","Altered state of consciousness","意识状态改变","Nervous system disorders","各类神经系统疾病","24","24","6419","20258","19879778","6443","20282","19906479","3.67","2.46","5.48","3.67 (2.46, 5.48)","3.66","46.37","1.87","1.46","6.5645","3.47","1.87","1","1","1","0","1","0"
"Iohexol","FEELING COLD","FEELING COLD","感到寒冷","General disorders and administration site conditions","全身性疾病及给药部位各种反应","24","24","6419","26620","19873416","6443","26644","19906479","2.79","1.87","4.17","2.79 (1.87, 4.17)","2.78","27.46","1.48","1.07","8.6237","2.69","1.45","1","1","1","0","1","0"
"Iohexol","Skin reaction","Skin reaction","皮肤反应","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","23","23","6420","13232","19886804","6443","13255","19906479","5.38","3.57","8.11","5.38 (3.57, 8.11)","5.37","81.68","2.42","2","4.2902","4.91","2.63","1","1","1","1","1","1"
"Iohexol","CIRCULATORY COLLAPSE","CIRCULATORY COLLAPSE","循环性虚脱","Vascular disorders","血管与淋巴管类疾病","23","23","6420","16385","19883651","6443","16408","19906479","4.35","2.89","6.55","4.35 (2.89, 6.55)","4.34","58.99","2.11","1.7","5.3107","4.04","2.17","1","1","1","1","1","1"
"Iohexol","CONVULSION","CONVULSION",,,,"23","23","6420","57195","19842841","6443","57218","19906479","1.24","0.83","1.87","1.24 (0.83, 1.87)","1.24","1.09","0.31","-0.11","18.5194","1.24","0.66","0","0","0","0","0","0"
"Iohexol","Dry throat","Dry throat","咽干","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","22","22","6421","9555","19890481","6443","9577","19906479","7.13","4.69","10.85","7.13 (4.69, 10.85)","7.11","115.34","2.83","2.4","3.0997","6.25","3.34","1","1","1","1","1","1"
"Iohexol","Ventricular tachycardia","Ventricular tachycardia","室性心动过速","Cardiac disorders","心脏器官疾病","22","22","6421","15833","19884203","6443","15855","19906479","4.3","2.83","6.54","4.30 (2.83, 6.54)","4.29","55.51","2.1","1.67","5.1317","4","2.13","1","1","1","1","1","1"
"Iohexol","Restlessness","Restlessness","躁动","Psychiatric disorders","精神病类","22","22","6421","35063","19864973","6443","35085","19906479","1.94","1.28","2.95","1.94 (1.28, 2.95)","1.94","10","0.95","0.53","11.3557","1.9","1.01","1","0","1","0","0","0"
"Iohexol","Neck pain","Neck pain","颈痛","Musculoskeletal and connective tissue disorders","各种肌肉骨骼及结缔组织疾病","22","22","6421","53279","19846757","6443","53301","19906479","1.28","0.84","1.94","1.28 (0.84, 1.94)","1.28","1.31","0.35","-0.08","17.2516","1.27","0.68","0","0","0","0","0","0"
"Iohexol","Atrial fibrillation","Atrial fibrillation","房颤","Cardiac disorders","心脏器官疾病","22","22","6421","92973","19807063","6443","92995","19906479","0.73","0.48","1.11","0.73 (0.48, 1.11)","0.73","2.19","-0.45","-0.88","30.0991","0.74","0.39","0","0","0","0","0","0"
"Iohexol","Condition aggravated","Condition aggravated","病情恶化","General disorders and administration site conditions","全身性疾病及给药部位各种反应","22","22","6421","281643","19618393","6443","281665","19906479","0.24","0.16","0.36","0.24 (0.16, 0.36)","0.24","53.24","-2.05","-2.48","91.1647","0.25","0.13","0","0","0","0","0","0"
"Iohexol","Oral pruritus","Oral pruritus","口腔瘙痒","Gastrointestinal disorders","胃肠系统疾病","21","21","6422","2131","19897905","6443","2152","19906479","30.53","19.85","46.96","30.53 (19.85, 46.96)","30.44","592.1","4.91","4.47","0.6965","17.97","9.55","1","1","1","1","1","1"
"Iohexol","Abdominal discomfort","Abdominal discomfort","腹部不适","Gastrointestinal disorders","胃肠系统疾病","21","21","6422","155485","19744551","6443","155506","19906479","0.42","0.27","0.64","0.42 (0.27, 0.64)","0.42","17.23","-1.26","-1.7","50.3316","0.42","0.22","0","0","0","0","0","0"
"Iohexol","Stridor","Stridor","喘鸣","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","20","20","6423","2794","19897242","6443","2814","19906479","22.17","14.27","34.45","22.17 (14.27, 34.45)","22.11","400.28","4.46","4.01","0.9108","14.53","7.68","1","1","1","1","1","1"
"Iohexol","ERYTHEMA MULTIFORME","ERYTHEMA MULTIFORME","多形性红斑","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","20","20","6423","8868","19891168","6443","8888","19906479","6.98","4.5","10.84","6.98 (4.50, 10.84)","6.97","102","2.8","2.35","2.8767","6.07","3.21","1","1","1","1","1","1"
"Iohexol","Temperature intolerance","Temperature intolerance","温度变化不耐受","General disorders and administration site conditions","全身性疾病及给药部位各种反应","20","20","6423","9638","19890398","6443","9658","19906479","6.43","4.14","9.97","6.43 (4.14, 9.97)","6.41","91.16","2.68","2.23","3.1259","5.65","2.99","1","1","1","1","1","1"
"Iohexol","Drug reaction with eosinophilia and systemic symptoms","Drug reaction with eosinophilia and systemic symptoms","药物反应伴嗜酸粒细胞增多和全身性症状","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","20","20","6423","23911","19876125","6443","23931","19906479","2.59","1.67","4.02","2.59 (1.67, 4.02)","2.58","19.42","1.37","0.92","7.7456","2.49","1.31","1","1","1","0","1","0"
"Iohexol","Respiratory disorder","Respiratory disorder","呼吸系统疾病","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","20","20","6423","28264","19871772","6443","28284","19906479","2.19","1.41","3.4","2.19 (1.41, 3.40)","2.19","12.87","1.13","0.68","9.1545","2.12","1.12","1","1","1","0","1","0"
"Iohexol","Respiratory failure","Respiratory failure","呼吸衰竭","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","20","20","6423","70091","19829945","6443","70111","19906479","0.88","0.57","1.37","0.88 (0.57, 1.37)","0.88","0.32","-0.18","-0.63","22.6924","0.88","0.47","0","0","0","0","0","0"
"Iohexol","Arthralgia","Arthralgia","关节痛","Musculoskeletal and connective tissue disorders","各种肌肉骨骼及结缔组织疾病","20","20","6423","389839","19510197","6443","389859","19906479","0.16","0.1","0.24","0.16 (0.10, 0.24)","0.16","91.17","-2.66","-3.11","126.1831","0.16","0.09","0","0","0","0","0","0"
"Iohexol","MENINGITIS CHEMICAL","MENINGITIS CHEMICAL","化学性脑膜炎","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","19","19","6424","194","19899842","6443","213","19906479","303.39","189.28","486.29","303.39 (189.28, 486.29)","302.49","5200.22","8.11","7.63","0.0689","34.27","18.02","1","1","1","1","1","1"
"Iohexol","Meningitis fungal","Meningitis fungal","真菌性脑膜炎","Infections and infestations","感染及侵染类疾病","19","19","6424","205","19899831","6443","224","19906479","287.11","179.32","459.68","287.11 (179.32, 459.68)","286.26","4943","8.03","7.55","0.0725","34.06","17.91","1","1","1","1","1","1"
"Iohexol","PULSE ABNORMAL","PULSE ABNORMAL","脉搏异常","Investigations","各类检查","19","19","6424","2286","19897750","6443","2305","19906479","25.74","16.38","40.46","25.74 (16.38, 40.46)","25.67","446.83","4.67","4.21","0.746","15.65","8.23","1","1","1","1","1","1"
"Iohexol","Eye irritation","Eye irritation","眼刺激","Eye disorders","眼器官疾病","19","19","6424","50503","19849533","6443","50522","19906479","1.16","0.74","1.82","1.16 (0.74, 1.82)","1.16","0.43","0.22","-0.24","16.3521","1.16","0.61","0","0","0","0","0","0"
"Iohexol","Oropharyngeal pain","Oropharyngeal pain","口咽疼痛","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","19","19","6424","88107","19811929","6443","88126","19906479","0.67","0.42","1.04","0.67 (0.42, 1.04)","0.67","3.19","-0.59","-1.05","28.5232","0.67","0.35","0","0","0","0","0","0"
"Iohexol","Abdominal distension","Abdominal distension","腹胀","Gastrointestinal disorders","胃肠系统疾病","19","19","6424","97962","19802074","6443","97981","19906479","0.6","0.38","0.94","0.60 (0.38, 0.94)","0.6","5.12","-0.74","-1.2","31.7129","0.61","0.32","0","0","0","0","0","0"
"Iohexol","Dehydration","Dehydration","脱水","Metabolism and nutrition disorders","代谢及营养类疾病","19","19","6424","127611","19772425","6443","127630","19906479","0.46","0.29","0.72","0.46 (0.29, 0.72)","0.46","12.13","-1.12","-1.58","41.3092","0.47","0.25","0","0","0","0","0","0"
"Iohexol","Air embolism","Air embolism","空气栓塞","Vascular disorders","血管与淋巴管类疾病","18","18","6425","437","19899599","6443","455","19906479","127.57","79.57","204.53","127.57 (79.57, 204.53)","127.22","2164.98","6.93","6.45","0.1473","28.58","14.94","1","1","1","1","1","1"
"Iohexol","Eosinophilia","Eosinophilia","嗜酸性粒细胞增多症","Blood and lymphatic system disorders","血液及淋巴系统疾病","18","18","6425","16372","19883664","6443","16390","19906479","3.4","2.14","5.41","3.40 (2.14, 5.41)","3.4","30.42","1.76","1.29","5.3048","3.19","1.67","1","1","1","0","1","0"
"Iohexol","DELIRIUM","DELIRIUM","谵妄","Psychiatric disorders","精神病类","18","18","6425","32561","19867475","6443","32579","19906479","1.71","1.08","2.72","1.71 (1.08, 2.72)","1.71","5.28","0.77","0.3","10.5446","1.68","0.88","1","0","1","0","0","0"
"Iohexol","Rash macular","Rash macular","斑状皮疹","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","18","18","6425","32977","19867059","6443","32995","19906479","1.69","1.06","2.68","1.69 (1.06, 2.68)","1.69","5.03","0.75","0.28","10.6793","1.65","0.86","1","0","1","0","0","0"
"Iohexol","Hypoxia","Hypoxia","缺氧","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","18","18","6425","33165","19866871","6443","33183","19906479","1.68","1.06","2.67","1.68 (1.06, 2.67)","1.68","4.92","0.74","0.27","10.7401","1.65","0.86","1","0","1","0","0","0"
"Iohexol","Skin exfoliation","Skin exfoliation","皮肤剥脱","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","18","18","6425","77861","19822175","6443","77879","19906479","0.71","0.45","1.13","0.71 (0.45, 1.13)","0.71","2.07","-0.49","-0.96","25.2066","0.72","0.38","0","0","0","0","0","0"
"Iohexol","Abdominal pain upper","Abdominal pain upper","上腹痛","Gastrointestinal disorders","胃肠系统疾病","18","18","6425","193635","19706401","6443","193653","19906479","0.29","0.18","0.45","0.29 (0.18, 0.45)","0.29","32.17","-1.8","-2.27","62.6784","0.29","0.15","0","0","0","0","0","0"
"Iohexol","Aneurysm ruptured","Aneurysm ruptured","动脉瘤破裂","Vascular disorders","血管与淋巴管类疾病","17","17","6426","852","19899184","6443","869","19906479","61.79","38.21","99.93","61.79 (38.21, 99.93)","61.63","994.15","5.92","5.43","0.2813","22.4","11.63","1","1","1","1","1","1"
"Iohexol","Nasal pruritus","Nasal pruritus","鼻瘙痒","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","17","17","6426","1143","19898893","6443","1160","19906479","46.06","28.51","74.39","46.06 (28.51, 74.39)","45.94","736.4","5.5","5.01","0.3754","19.99","10.38","1","1","1","1","1","1"
"Iohexol","Conjunctival hyperaemia","Conjunctival hyperaemia","结膜充血","Eye disorders","眼器官疾病","17","17","6426","3394","19896642","6443","3411","19906479","15.51","9.62","24.99","15.51 (9.62, 24.99)","15.47","228.99","3.94","3.46","1.104","10.91","5.66","1","1","1","1","1","1"
"Iohexol","Respiratory rate increased","Respiratory rate increased","呼吸频率升高","Investigations","各类检查","17","17","6426","8504","19891532","6443","8521","19906479","6.19","3.84","9.97","6.19 (3.84, 9.97)","6.17","73.6","2.62","2.14","2.7579","5.37","2.79","1","1","1","1","1","1"
"Iohexol","Obstructive airways disorder","Obstructive airways disorder","阻塞性气道疾病","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","17","17","6426","10143","19889893","6443","10160","19906479","5.19","3.22","8.35","5.19 (3.22, 8.35)","5.18","57.22","2.37","1.88","3.2884","4.62","2.4","1","1","1","1","1","1"
"Iohexol","Fall","Fall","跌倒","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","17","17","6426","316050","19583986","6443","316067","19906479","0.16","0.1","0.26","0.16 (0.10, 0.26)","0.17","72.3","-2.59","-3.07","102.2993","0.17","0.09","0","0","0","0","0","0"
"Iohexol","Hyperpyrexia","Hyperpyrexia","高热","General disorders and administration site conditions","全身性疾病及给药部位各种反应","16","16","6427","3835","19896201","6443","3851","19906479","12.92","7.9","21.12","12.92 (7.90, 21.12)","12.89","174.72","3.68","3.18","1.2464","9.45","4.87","1","1","1","1","1","1"
"Iohexol","Blindness transient","Blindness transient","一过性失明","Eye disorders","眼器官疾病","16","16","6427","7003","19893033","6443","7019","19906479","7.07","4.33","11.56","7.07 (4.33, 11.56)","7.06","83.01","2.82","2.31","2.2718","5.95","3.07","1","1","1","1","1","1"
"Iohexol","Hyperthermia","Hyperthermia","体温过高","General disorders and administration site conditions","全身性疾病及给药部位各种反应","16","16","6427","7178","19892858","6443","7194","19906479","6.9","4.22","11.27","6.90 (4.22, 11.27)","6.88","80.33","2.78","2.28","2.3284","5.83","3.01","1","1","1","1","1","1"
"Iohexol","Apnoea","Apnoea","呼吸暂停","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","16","16","6427","7530","19892506","6443","7546","19906479","6.58","4.02","10.75","6.58 (4.02, 10.75)","6.56","75.31","2.71","2.21","2.4424","5.61","2.89","1","1","1","1","1","1"
